,acc_mean,acc_std,precision_negative_mean,precision_negative_std,precision_positive_mean,precision_positive_std,recall_negative_mean,recall_negative_std,recall_positive_mean,recall_positive_std,ngram,classifier,time,smote,tfidf,column,delta_precision,delta_recall
352,76.09403533475611,2.7276953563325894,81.4985120119039,5.3014432010637496,72.45494000574078,2.277470701250055,67.24018723408922,3.992613879919732,84.92740265690409,4.204181832159447,2,gradient,5,True,True,substitute_slang,9.043572006163117,17.687215422814873
353,76.89247761325383,1.5515878528888403,84.13206015994358,2.48889754132711,72.24885698882368,1.3912810734395609,65.9365466748017,1.8102019717325044,87.72811659910738,1.6479169972500982,2,gradient,4,False,True,substitute_slang,11.883203171119902,21.791569924305676
354,75.36687861653209,3.0471590492324685,82.10693847709629,3.253830942789514,71.02642336354776,3.166788102300945,64.6665188088396,2.6726564315742283,85.92628246747842,3.17196837228549,2,gradient,4,True,False,substitute_slang,11.080515113548529,21.259763658638818
355,75.56291390728477,1.6422034937953338,82.26140786331686,2.565155051779033,71.34543538309435,3.1535887889092598,64.8569796312303,5.298443025437333,86.14303010775666,2.2226381289163886,2,gradient,4,False,False,substitute_slang,10.915972480222507,21.286050476526356
356,76.49534663703768,1.483457842060114,83.46352196577402,2.7958371559738,71.90814869923129,4.181804232947218,65.8022805012918,1.9459565340481018,87.24666114741277,1.3026521052689743,3,gradient,7,True,True,substitute_slang,11.55537326654273,21.444380646120962
357,76.02737013487054,2.33179722204398,80.40380689130374,5.351676198569233,73.01479306582071,3.983019476368155,68.92634843634627,4.14354341592475,83.42608700142114,4.351481446878365,3,gradient,7,False,True,substitute_slang,7.389013825483033,14.499738565074864
358,77.0240478757343,1.1221163403908054,84.32896321207215,2.8658421461692005,72.4662337148624,2.1648988122053474,66.35049706985328,3.271000838128216,87.52972497891038,3.460659799183532,3,gradient,6,True,False,substitute_slang,11.862729497209756,21.179227909057104
359,76.42626124837737,1.1567936594845156,83.96433437855725,2.4860329907446137,71.67448066913138,2.713591233841756,64.9656045993523,3.1960073491915466,87.70158175297634,1.8965003236093863,3,gradient,6,False,False,substitute_slang,12.28985370942587,22.735977153624034
360,73.83819937955161,2.0918120014620096,74.72070519095854,3.2267396650647067,73.3539185675158,2.699858269553876,71.91299489899681,5.181807857098321,75.66684653038783,4.692868560317984,1,adaboost,1,True,True,substitute_slang,1.366786623442735,3.753851631391015
361,73.24195287232403,1.5929901303208933,74.58372534560327,5.461529278308223,72.68127469049128,3.8724001807840205,71.15214932126696,5.679461981921864,75.56206986379632,6.406553627520994,1,adaboost,0,False,True,substitute_slang,1.9024506551119913,4.409920542529363
362,74.56821632087302,1.3580902137144946,79.67459520002144,2.715462132770172,70.93243094911595,2.3262546900839545,65.45735992751182,2.5252841824672005,83.4170927653854,2.6257095506115133,1,adaboost,0,True,False,substitute_slang,8.742164250905489,17.959732837873588
363,74.9677674858639,1.7879746293673393,81.89655172413794,3.747417307658457,70.56877841228888,2.3963779698449246,63.684477803393804,2.5708581709772877,86.22045711266829,2.27067771230428,1,adaboost,0,False,False,substitute_slang,11.327773311849057,22.53597930927448
